Unnamed: 0,a,ab,b,c,pentamer
1796.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc(Br)o1,Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc(-c2c(-c3ccc4ncccc4c3)cnn2C)o1
1797.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc1-2
1798.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Clc1cc(Cl)c(Br)cc1Br,Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(-c2c(-c3ccc4ncccc4c3)cnn2C)c(Cl)cc1Cl
1799.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cnc2nc(Br)ccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1-c1cnc2nc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc2c1
1800.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cccc2cccc(Br)c12,Cn1ncc(-c2ccc3ncccc3c2)c1-c1cccc2cccc(-c3c(-c4ccc5ncccc5c4)cnn3C)c12
1801.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc2-c2ccc(-c3c(-c4ccc5ncccc5c4)cnn3C)cc21
1802.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Fc1c(F)c(Br)c2nsnc2c1Br,Cn1ncc(-c2ccc3ncccc3c2)c1-c1c(F)c(F)c(-c2c(-c3ccc4ncccc4c3)cnn2C)c2nsnc12
1803.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4ccc5ncccc5c4)cnn3C)cc2)cc1
1804.0,OB(O)c1ccc2ncccc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc2nc3ccc(-c4c(-c5ccc6ncccc6c5)cnn4C)cc3nc2c1
1805.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1)c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1
1806.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)nc1,c1cc(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3)nc2)cc(-c2ccc3ncccc3c2)c1
1808.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1cc(-c2ccc3ncccc3c2)cc(-c2cc(-c3cccc(-c4ccc5ncccc5c4)c3)c3ccccc3c2)c1
1809.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2cccc(-c3ccc4ncccc4c3)c2)sc1-c1cccc(-c2ccc3ncccc3c2)c1
1810.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cccc(-c4ccc5ncccc5c4)c3)c3nsnc3c(-c3cccc(-c4ccc5ncccc5c4)c3)c2nc1C
1811.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1cc(-c2ccc3ncccc3c2)cc(-c2ccccc2Oc2ccccc2-c2cccc(-c3ccc4ncccc4c3)c2)c1
1812.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc5ncccc5c4)c3)c3ccccc3c(-c3cccc(-c4ccc5ncccc5c4)c3)c2c1
1813.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cccc(-c3ccc4ncccc4c3)c2)c(F)cc1-c1cccc(-c2ccc3ncccc3c2)c1
1814.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1cc(-c2ccc3ncccc3c2)cc(-c2ccc3oc(-c4cccc(-c5ccc6ncccc6c5)c4)cc3c2)c1
1815.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)o1,c1cc(-c2ccc3ncccc3c2)cc(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3)o2)c1
1816.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccc6ncccc6c5)c4)ccc2-3)cc(-c2ccc3ncccc3c2)c1
1817.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2cccc(-c3ccc4ncccc4c3)c2)cc1-c1cccc(-c2ccc3ncccc3c2)c1
1818.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1cc(-c2ccc3ncccc3c2)cc(-c2cnc3nc(-c4cccc(-c5ccc6ncccc6c5)c4)ccc3c2)c1
1819.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cc(-c2ccc3ncccc3c2)cc(-c2cccc3cccc(-c4cccc(-c5ccc6ncccc6c5)c4)c23)c1
1820.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5ncccc5c4)c3)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3)cc21
1821.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2cccc(-c3ccc4ncccc4c3)c2)c2nsnc2c1-c1cccc(-c2ccc3ncccc3c2)c1
1822.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2)cc1)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2)cc1
1823.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc4ncccc4c3)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1cc(-c2ccc3ncccc3c2)cc(-c2ccc3nc4ccc(-c5cccc(-c6ccc7ncccc7c6)c5)cc4nc3c2)c1
1824.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccc(-c2ccc3ncccc3c2)s1)c1ccccc1-c1ccc(-c2ccc3ncccc3c2)s1
1825.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)nc1,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)s5)nc4)s3)cc2c1
1827.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1cnc2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc7ncccc7c6)s5)c5ccccc5c4)s3)cc2c1
1828.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2ccc(-c3ccc4ncccc4c3)s2)sc1-c1ccc(-c2ccc3ncccc3c2)s1
1829.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccc(-c4ccc5ncccc5c4)s3)c3nsnc3c(-c3ccc(-c4ccc5ncccc5c4)s3)c2nc1C
1830.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2ccc(-c3ccc4ncccc4c3)s2)c(Oc2ccccc2-c2ccc(-c3ccc4ncccc4c3)s2)c1
1831.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc5ncccc5c4)s3)c3ccccc3c(-c3ccc(-c4ccc5ncccc5c4)s3)c2c1
1832.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccc(-c3ccc4ncccc4c3)s2)c(F)cc1-c1ccc(-c2ccc3ncccc3c2)s1
1833.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1cnc2ccc(-c3ccc(-c4ccc5oc(-c6ccc(-c7ccc8ncccc8c7)s6)cc5c4)s3)cc2c1
1834.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)o1,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)s5)o4)s3)cc2c1
1835.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc(-c4ccc5ncccc5c4)s3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)s3)cc21
1836.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2ccc(-c3ccc4ncccc4c3)s2)cc1-c1ccc(-c2ccc3ncccc3c2)s1
1837.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1cnc2ccc(-c3ccc(-c4cnc5nc(-c6ccc(-c7ccc8ncccc8c7)s6)ccc5c4)s3)cc2c1
1838.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cnc2ccc(-c3ccc(-c4cccc5cccc(-c6ccc(-c7ccc8ncccc8c7)s6)c45)s3)cc2c1
1839.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccc5ncccc5c4)s3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)s3)cc21
1840.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccc(-c3ccc4ncccc4c3)s2)c2nsnc2c1-c1ccc(-c2ccc3ncccc3c2)s1
1841.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccc(-c3ccc4ncccc4c3)s2)cc1)c1ccc(-c2ccc(-c3ccc4ncccc4c3)s2)cc1
1842.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc4ncccc4c3)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1cnc2ccc(-c3ccc(-c4ccc5nc6ccc(-c7ccc(-c8ccc9ncccc9c8)s7)cc6nc5c4)s3)cc2c1
1843.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc2ncccc2c1)c1ccccc1-c1ccccc1-c1ccc2ncccc2c1
1844.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)nc2)c1
1846.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1ccc(-c2cc(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c2)c(-c2ccc3ncccc3c2)c1
1847.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2ccccc2-c2ccc3ncccc3c2)sc1-c1ccccc1-c1ccc2ncccc2c1
1848.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccccc3-c3ccc4ncccc4c3)c3nsnc3c(-c3ccccc3-c3ccc4ncccc4c3)c2nc1C
1849.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2ccccc2-c2ccc3ncccc3c2)c(Oc2ccccc2-c2ccccc2-c2ccc3ncccc3c2)c1
1850.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c(-c3ccccc3-c3ccc4ncccc4c3)c2c1
1851.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccccc2-c2ccc3ncccc3c2)c(F)cc1-c1ccccc1-c1ccc2ncccc2c1
1852.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1ccc(-c2ccc3oc(-c4ccccc4-c4ccc5ncccc5c4)cc3c2)c(-c2ccc3ncccc3c2)c1
1853.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)o1,c1ccc(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)o2)c(-c2ccc3ncccc3c2)c1
1854.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc5ncccc5c4)ccc2-3)c1
1855.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2ccccc2-c2ccc3ncccc3c2)cc1-c1ccccc1-c1ccc2ncccc2c1
1856.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1ccc(-c2cnc3nc(-c4ccccc4-c4ccc5ncccc5c4)ccc3c2)c(-c2ccc3ncccc3c2)c1
1857.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1ccc(-c2cccc3cccc(-c4ccccc4-c4ccc5ncccc5c4)c23)c(-c2ccc3ncccc3c2)c1
1858.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4ncccc4c3)ccc2-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)cc21
1859.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccccc2-c2ccc3ncccc3c2)c2nsnc2c1-c1ccccc1-c1ccc2ncccc2c1
1860.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1)c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1
1861.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc3ncccc3c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1ccc(-c2ccc3nc4ccc(-c5ccccc5-c5ccc6ncccc6c5)cc4nc3c2)c(-c2ccc3ncccc3c2)c1
1862.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc5ncccc5c4)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1)c1ccccc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1
1863.0,OB(O)c1ccc2ncccc2c1,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc5ncccc5c4)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc(Br)nc1,c1cnc2ccc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9ncccc9c8)ccc7o6)nc5)cc4c3)cc2c1
