Unnamed: 0,a,ab,b,c,pentamer,F,carbazole
249.0,OB(O)c1ccco1,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccco4)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,c1coc(-c2ccc3oc(-c4cc(-n5c6ccccc6c6ccccc65)c(-c5cc6cc(-c7ccco7)ccc6o5)cc4-n4c5ccccc5c5ccccc54)cc3c2)c1,Fc1cc(-c2cc3cc(-c4ccco4)ccc3o2)c(F)cc1-c1cc2cc(-c3ccco3)ccc2o1,c1ccc2c(c1)[nH]c1ccccc12
287.0,OB(O)c1ccco1,C[N+]12CC(=O)O[B-]1(c1sccc1-c1ccco1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,c1coc(-c2ccsc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3sccc3-c3ccco3)cc2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2sccc2-c2ccco2)c(F)cc1-c1sccc1-c1ccco1,c1ccc2c(c1)[nH]c1ccccc12
306.0,OB(O)c1ccco1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccco3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,FC(F)(F)c1cc(-c2ccco2)cc(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cc(-c4ccco4)cc(C(F)(F)F)c3)cc2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cc(-c3ccco3)cc(C(F)(F)F)c2)c(F)cc1-c1cc(-c2ccco2)cc(C(F)(F)F)c1,c1ccc2c(c1)[nH]c1ccccc12
648.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2ncccc2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2ncccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccnc3-c3cncc(SC)c3)cc2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2ncccc2-c2cc(F)c(-c3cccnc3-c3cncc(SC)c3)cc2F)c1,c1ccc2c(c1)[nH]c1ccccc12
684.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccccc2[Si](C)(C)c2ccccc2-c2c(-c3cncc(SC)c3)cccc2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(F)c2-c2ccccc2[Si](C)(C)c2ccccc2-c2c(F)cccc2-c2cncc(SC)c2)c1,c1ccc2c(c1)[nH]c1ccccc12
685.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)nc2)c1,CSc1cncc(-c2cccc(F)c2-c2ccc(-c3c(F)cccc3-c3cncc(SC)c3)nc2)c1,c1ccc2c(c1)[nH]c1ccccc12
686.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(F)c2-c2cc(F)c(-c3c(F)cccc3-c3cncc(SC)c3)cc2F)c1,c1ccc2c(c1)[nH]c1ccccc12
687.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c2)c1,CSc1cncc(-c2cccc(F)c2-c2cc(-c3c(F)cccc3-c3cncc(SC)c3)c3ccccc3c2)c1,c1ccc2c(c1)[nH]c1ccccc12
688.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(Cl)c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)s2)c1,CSc1cncc(-c2cccc(F)c2-c2cc(Cl)c(-c3c(F)cccc3-c3cncc(SC)c3)s2)c1,c1ccc2c(c1)[nH]c1ccccc12
689.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2c3nsnc3c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)c3nc(C)c(C)nc23)c1,CSc1cncc(-c2cccc(F)c2-c2c3nsnc3c(-c3c(F)cccc3-c3cncc(SC)c3)c3nc(C)c(C)nc23)c1,c1ccc2c(c1)[nH]c1ccccc12
690.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccccc2Oc2ccccc2-c2c(-c3cncc(SC)c3)cccc2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(F)c2-c2ccccc2Oc2ccccc2-c2c(F)cccc2-c2cncc(SC)c2)c1,c1ccc2c(c1)[nH]c1ccccc12
691.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2c3ccccc3c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)c3cc(C(C)(C)C)ccc23)c1,CSc1cncc(-c2cccc(F)c2-c2c3ccccc3c(-c3c(F)cccc3-c3cncc(SC)c3)c3cc(C(C)(C)C)ccc23)c1,c1ccc2c(c1)[nH]c1ccccc12
692.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(F)c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)cc2F)c1,CSc1cncc(-c2cccc(F)c2-c2cc(F)c(-c3c(F)cccc3-c3cncc(SC)c3)cc2F)c1,c1ccc2c(c1)[nH]c1ccccc12
693.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3oc(-c4c(-c5cncc(SC)c5)cccc4-n4c5ccccc5c5ccccc54)cc3c2)c1,CSc1cncc(-c2cccc(F)c2-c2ccc3oc(-c4c(F)cccc4-c4cncc(SC)c4)cc3c2)c1,c1ccc2c(c1)[nH]c1ccccc12
694.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc(Br)o1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)o2)c1,CSc1cncc(-c2cccc(F)c2-c2ccc(-c3c(F)cccc3-c3cncc(SC)c3)o2)c1,c1ccc2c(c1)[nH]c1ccccc12
695.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(-c5cncc(SC)c5)cccc4-n4c5ccccc5c5ccccc54)ccc2-3)c1,CSc1cncc(-c2cccc(F)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(F)cccc4-c4cncc(SC)c4)ccc2-3)c1,c1ccc2c(c1)[nH]c1ccccc12
696.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)c(Cl)cc2Cl)c1,CSc1cncc(-c2cccc(F)c2-c2cc(-c3c(F)cccc3-c3cncc(SC)c3)c(Cl)cc2Cl)c1,c1ccc2c(c1)[nH]c1ccccc12
697.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cnc3nc(-c4c(-c5cncc(SC)c5)cccc4-n4c5ccccc5c5ccccc54)ccc3c2)c1,CSc1cncc(-c2cccc(F)c2-c2cnc3nc(-c4c(F)cccc4-c4cncc(SC)c4)ccc3c2)c1,c1ccc2c(c1)[nH]c1ccccc12
698.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cccc3cccc(-c4c(-c5cncc(SC)c5)cccc4-n4c5ccccc5c5ccccc54)c23)c1,CSc1cncc(-c2cccc(F)c2-c2cccc3cccc(-c4c(F)cccc4-c4cncc(SC)c4)c23)c1,c1ccc2c(c1)[nH]c1ccccc12
699.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3cncc(SC)c3)ccc2-c2ccc(-c3c(F)cccc3-c3cncc(SC)c3)cc21,c1ccc2c(c1)[nH]c1ccccc12
700.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2c(F)c(F)c(-c3c(-c4cncc(SC)c4)cccc3-n3c4ccccc4c4ccccc43)c3nsnc23)c1,CSc1cncc(-c2cccc(F)c2-c2c(F)c(F)c(-c3c(F)cccc3-c3cncc(SC)c3)c3nsnc23)c1,c1ccc2c(c1)[nH]c1ccccc12
701.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc([Si](C)(C)c3ccc(-c4c(-c5cncc(SC)c5)cccc4-n4c5ccccc5c5ccccc54)cc3)cc2)c1,CSc1cncc(-c2cccc(F)c2-c2ccc([Si](C)(C)c3ccc(-c4c(F)cccc4-c4cncc(SC)c4)cc3)cc2)c1,c1ccc2c(c1)[nH]c1ccccc12
702.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc(F)c2[B-]23OC(=O)C[N+]2(C)CC(=O)O3)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,CSc1cncc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3nc4ccc(-c5c(-c6cncc(SC)c6)cccc5-n5c6ccccc6c6ccccc65)cc4nc3c2)c1,CSc1cncc(-c2cccc(F)c2-c2ccc3nc4ccc(-c5c(F)cccc5-c5cncc(SC)c5)cc4nc3c2)c1,c1ccc2c(c1)[nH]c1ccccc12
705.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2ccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)cc2)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4ccc(-c5cncc(SC)c5)cc4)cc3-n3c4ccccc4c4ccccc43)cc2)c1,CSc1cncc(-c2ccc(-c3cc(F)c(-c4ccc(-c5cncc(SC)c5)cc4)cc3F)cc2)c1,c1ccc2c(c1)[nH]c1ccccc12
741.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,CSc1cncc(-c2cccc(-c3ccccc3[Si](C)(C)c3ccccc3-c3cccc(-c4cncc(SC)c4)c3-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccccc3[Si](C)(C)c3ccccc3-c3cccc(-c4cncc(SC)c4)c3F)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
742.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc(Br)nc1,CSc1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)nc3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(SC)c5)c4F)nc3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
743.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2cccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cc(F)c(-c4cccc(-c5cncc(SC)c5)c4F)cc3F)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
744.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,CSc1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)c4ccccc4c3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(SC)c5)c4F)c4ccccc4c3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
745.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Clc1cc(Br)sc1Br,CSc1cncc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)s3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5cncc(SC)c5)c4F)s3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
746.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,CSc1cncc(-c2cccc(-c3c4nsnc4c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)c4nc(C)c(C)nc34)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3c4nsnc4c(-c4cccc(-c5cncc(SC)c5)c4F)c4nc(C)c(C)nc34)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
747.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,CSc1cncc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4cncc(SC)c4)c3-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4cncc(SC)c4)c3F)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
748.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CSc1cncc(-c2cccc(-c3c4ccccc4c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)c4cc(C(C)(C)C)ccc34)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3c4ccccc4c(-c4cccc(-c5cncc(SC)c5)c4F)c4cc(C(C)(C)C)ccc34)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
749.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CSc1cncc(-c2cccc(-c3cc(F)c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)cc3F)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cc(F)c(-c4cccc(-c5cncc(SC)c5)c4F)cc3F)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
750.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,CSc1cncc(-c2cccc(-c3ccc4oc(-c5cccc(-c6cncc(SC)c6)c5-n5c6ccccc6c6ccccc65)cc4c3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccc4oc(-c5cccc(-c6cncc(SC)c6)c5F)cc4c3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
751.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc(Br)o1,CSc1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)o3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(SC)c5)c4F)o3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
752.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,CSc1cncc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6cncc(SC)c6)c5-n5c6ccccc6c6ccccc65)ccc3-4)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6cncc(SC)c6)c5F)ccc3-4)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
753.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,CSc1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)c(Cl)cc3Cl)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(SC)c5)c4F)c(Cl)cc3Cl)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
754.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,CSc1cncc(-c2cccc(-c3cnc4nc(-c5cccc(-c6cncc(SC)c6)c5-n5c6ccccc6c6ccccc65)ccc4c3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cnc4nc(-c5cccc(-c6cncc(SC)c6)c5F)ccc4c3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
755.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cccc2cccc(Br)c12,CSc1cncc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6cncc(SC)c6)c5-n5c6ccccc6c6ccccc65)c34)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6cncc(SC)c6)c5F)c34)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
756.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4cncc(SC)c4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4cncc(SC)c4)c3-n3c4ccccc4c4ccccc43)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4cncc(SC)c4)c3F)ccc2-c2ccc(-c3cccc(-c4cncc(SC)c4)c3F)cc21,c1ccc2c(c1)[nH]c1ccccc12
757.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,CSc1cncc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5cncc(SC)c5)c4-n4c5ccccc5c5ccccc54)c4nsnc34)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5cncc(SC)c5)c4F)c4nsnc34)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
758.0,CSc1cncc(B(O)O)c1,CSc1cncc(-c2cccc([B-]34OC(=O)C[N+]3(C)CC(=O)O4)c2F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,CSc1cncc(-c2cccc(-c3ccc([Si](C)(C)c4ccc(-c5cccc(-c6cncc(SC)c6)c5-n5c6ccccc6c6ccccc65)cc4)cc3)c2-n2c3ccccc3c3ccccc32)c1,CSc1cncc(-c2cccc(-c3ccc([Si](C)(C)c4ccc(-c5cccc(-c6cncc(SC)c6)c5F)cc4)cc3)c2F)c1,c1ccc2c(c1)[nH]c1ccccc12
