,pentamer,a,b,c,ab
4706,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1-c1cnc2nc(-c3c(-c4cncc(S(C)(=O)=O)c4)cnn3C)ccc2c1,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cnc2nc(Br)ccc2c1,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4707,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1-c1cccc2cccc(-c3c(-c4cncc(S(C)(=O)=O)c4)cnn3C)c12,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cccc2cccc(Br)c12,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4708,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4cncc(S(C)(=O)=O)c4)cnn3C)ccc2-c2ccc(-c3c(-c4cncc(S(C)(=O)=O)c4)cnn3C)cc21,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4709,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1-c1c(F)c(F)c(-c2c(-c3cncc(S(C)(=O)=O)c3)cnn2C)c2nsnc12,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Fc1c(F)c(Br)c2nsnc2c1Br,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4710,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4cncc(S(C)(=O)=O)c4)cnn3C)cc2)cc1,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4711,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1-c1ccc2nc3ccc(-c4c(-c5cncc(S(C)(=O)=O)c5)cnn4C)cc3nc2c1,CS(=O)(=O)c1cncc(B(O)O)c1,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Cn1ncc(-c2cncc(S(C)(=O)=O)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2
4712,C[Si](C)(c1ccccc1-c1cccc(-c2cncc(S(C)(=O)=O)c2)c1)c1ccccc1-c1cccc(-c2cncc(S(C)(=O)=O)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4713,CS(=O)(=O)c1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)nc3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)nc1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4714,CS(=O)(=O)c1cncc(-c2cccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)cc3-n3c4ccccc4c4ccccc43)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4715,CS(=O)(=O)c1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)c4ccccc4c3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4716,CS(=O)(=O)c1cncc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)s3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Br)sc1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4717,Cc1nc2c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c3nsnc3c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c2nc1C,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4718,CS(=O)(=O)c1cncc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4719,CC(C)(C)c1ccc2c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c3ccccc3c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c2c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4720,CS(=O)(=O)c1cncc(-c2cccc(-c3cc(F)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)cc3F)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4721,CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4oc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5)cc4c3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4722,CS(=O)(=O)c1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)o3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)o1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4723,CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5)ccc3-4)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4724,CS(=O)(=O)c1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)c(Cl)cc3Cl)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4725,CS(=O)(=O)c1cncc(-c2cccc(-c3cnc4nc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5)ccc4c3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4726,CS(=O)(=O)c1cncc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5)c34)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cccc2cccc(Br)c12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4727,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)ccc2-c2ccc(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)cc21,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4728,CS(=O)(=O)c1cncc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4)c4nsnc34)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4729,C[Si](C)(c1ccc(-c2cccc(-c3cncc(S(C)(=O)=O)c3)c2)cc1)c1ccc(-c2cccc(-c3cncc(S(C)(=O)=O)c3)c2)cc1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4730,CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4nc5ccc(-c6cccc(-c7cncc(S(C)(=O)=O)c7)c6)cc5nc4c3)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1)OC(=O)C2
4731,C[Si](C)(c1ccccc1-c1ccc(-c2cncc(S(C)(=O)=O)c2)s1)c1ccccc1-c1ccc(-c2cncc(S(C)(=O)=O)c2)s1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4732,CS(=O)(=O)c1cncc(-c2ccc(-c3ccc(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)nc3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)nc1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4733,CS(=O)(=O)c1cncc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)cc3-n3c4ccccc4c4ccccc43)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4734,CS(=O)(=O)c1cncc(-c2ccc(-c3cc(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)c4ccccc4c3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4735,CS(=O)(=O)c1cncc(-c2ccc(-c3cc(Cl)c(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)s3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Br)sc1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4736,Cc1nc2c(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c3nsnc3c(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c2nc1C,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4737,CS(=O)(=O)c1cncc(-c2ccc(-c3ccccc3Oc3ccccc3-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4738,CC(C)(C)c1ccc2c(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c3ccccc3c(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c2c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4739,CS(=O)(=O)c1cncc(-c2ccc(-c3cc(F)c(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)cc3F)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4740,CS(=O)(=O)c1cncc(-c2ccc(-c3ccc4oc(-c5ccc(-c6cncc(S(C)(=O)=O)c6)s5)cc4c3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4741,CS(=O)(=O)c1cncc(-c2ccc(-c3ccc(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)o3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)o1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4742,CS(=O)(=O)c1cncc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6cncc(S(C)(=O)=O)c6)s5)ccc3-4)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4743,CS(=O)(=O)c1cncc(-c2ccc(-c3cc(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)c(Cl)cc3Cl)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4744,CS(=O)(=O)c1cncc(-c2ccc(-c3cnc4nc(-c5ccc(-c6cncc(S(C)(=O)=O)c6)s5)ccc4c3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4745,CS(=O)(=O)c1cncc(-c2ccc(-c3cccc4cccc(-c5ccc(-c6cncc(S(C)(=O)=O)c6)s5)c34)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cccc2cccc(Br)c12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4746,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)ccc2-c2ccc(-c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)cc21,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4747,CS(=O)(=O)c1cncc(-c2ccc(-c3c(F)c(F)c(-c4ccc(-c5cncc(S(C)(=O)=O)c5)s4)c4nsnc34)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4748,C[Si](C)(c1ccc(-c2ccc(-c3cncc(S(C)(=O)=O)c3)s2)cc1)c1ccc(-c2ccc(-c3cncc(S(C)(=O)=O)c3)s2)cc1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4749,CS(=O)(=O)c1cncc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7cncc(S(C)(=O)=O)c7)s6)cc5nc4c3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3cncc(S(C)(=O)=O)c3)s1)OC(=O)C2
4750,C[Si](C)(c1ccccc1-c1ccccc1-c1cncc(S(C)(=O)=O)c1)c1ccccc1-c1ccccc1-c1cncc(S(C)(=O)=O)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4751,CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)nc2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4752,CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)cc2-n2c3ccccc3c3ccccc32)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4753,CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c3ccccc3c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4754,CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(Cl)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)s2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4755,Cc1nc2c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c3nsnc3c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c2nc1C,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4756,CS(=O)(=O)c1cncc(-c2ccccc2-c2ccccc2Oc2ccccc2-c2ccccc2-c2cncc(S(C)(=O)=O)c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4757,CC(C)(C)c1ccc2c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c3ccccc3c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c2c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4758,CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(F)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)cc2F)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4759,CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc3oc(-c4ccccc4-c4cncc(S(C)(=O)=O)c4)cc3c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4760,CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)o2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)o1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4761,CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4cncc(S(C)(=O)=O)c4)ccc2-3)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4762,CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)c(Cl)cc2Cl)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4763,CS(=O)(=O)c1cncc(-c2ccccc2-c2cnc3nc(-c4ccccc4-c4cncc(S(C)(=O)=O)c4)ccc3c2)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
4764,CS(=O)(=O)c1cncc(-c2ccccc2-c2cccc3cccc(-c4ccccc4-c4cncc(S(C)(=O)=O)c4)c23)c1,CS(=O)(=O)c1cncc(B(O)O)c1,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2
