,smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
47,Fc1cc(-c2ccccc2-c2cc(-c3ccccc3-c3ccnc(F)c3)c(Cl)cc2Cl)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.009559008233233057,0.041086908368671717,0.006217916700404994,2.1434318884326217e-05,0.00029799674460494224,4.393295943472702e-05,7.845044513773406
48,Fc1cc(-c2ccccc2-c2cnc3nc(-c4ccccc4-c4ccnc(F)c4)ccc3c2)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.009886006222791488,0.06380446577588618,0.6083890477615994,0.000154448129958964,0.0011801921042032602,0.00016857513524352582,4.387116895606958
49,Fc1cc(-c2ccccc2-c2cccc3cccc(-c4ccccc4-c4ccnc(F)c4)c23)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.009188022676414574,0.006288799917802386,0.16456232295668433,6.173677338595006e-05,0.0006450681657832164,0.00011157994045160865,4.126596355064488
50,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccnc(F)c3)ccc2-c2ccc(-c3ccccc3-c3ccnc(F)c3)cc21,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.06814195406567744,0.5043841371032853,0.23714378942962736,7.213923139363801e-05,0.001373134670345852,0.00018357598411176357,2.470605808877746
51,Fc1cc(-c2ccccc2-c2c(F)c(F)c(-c3ccccc3-c3ccnc(F)c3)c3nsnc23)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.053512007134840146,0.09946476822070084,0.6190564956273104,0.0003630724546652699,0.12135559880578448,0.0003707612481452916,3.6139667235198747
52,C[Si](C)(c1ccc(-c2ccccc2-c2ccnc(F)c2)cc1)c1ccc(-c2ccccc2-c2ccnc(F)c2)cc1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.005706563161643658,0.02303813589635498,0.05714894358766561,4.0374654127431674e-05,0.0003707051717148971,5.464508605291205e-05,52.5062050382787
53,Fc1cc(-c2ccccc2-c2ccc3nc4ccc(-c5ccccc5-c5ccnc(F)c5)cc4nc3c2)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.0043397788685659985,0.0006417431682195729,0.005957090065873483,0.04471447967804296,0.046523454883383615,0.00034492261639578874,8.83307976721813
54,C[Si](C)(c1ccccc1-c1ccccc1-c1ccnc(F)c1)c1ccccc1-c1ccccc1-c1ccnc(F)c1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.01951912283864122,0.05388534102885973,0.0031612059376768965,1.868585131480444e-05,0.0003609836912459365,5.5615720458722746e-05,380.81354185645796
55,Fc1cc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccnc(F)c3)nc2)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.0033327278347156254,0.044856722345049095,0.523480680337403,0.0002190603438243996,0.0004288161833488896,6.624964291611422e-05,3.379868645635896
56,Fc1cc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3ccnc(F)c3)cc2-n2c3ccccc3c3ccccc32)ccn1,0,OB(O)c1ccnc(F)c1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.055743095644569744,0.0075214446275565046,0.6944757555994183,0.00024989615761455904,0.12903731119543208,0.0003688543363604236,1321.3973237034693
57,Fc1cc(-c2cccc(-c3cc(-c4cccc(-c5ccnc(F)c5)c4F)c4ccccc4c3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.038322709993739885,0.011262584960654387,0.022264139984759717,3.2586634799064174e-05,0.0006175510999676634,0.00010981829078371035,5.037255564695723
58,Fc1cc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5ccnc(F)c5)c4F)s3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.1398387883638415,0.6280727224861907,0.0280431916106556,3.734155125276815e-05,0.000902310085914789,0.00014906611396391027,4.699547833607639
59,Cc1nc2c(-c3cccc(-c4ccnc(F)c4)c3F)c3nsnc3c(-c3cccc(-c4ccnc(F)c4)c3F)c2nc1C,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.14750303795760958,0.11173674635933964,0.0032013353897259256,0.025690905038014005,0.2565642401997782,0.0012360230325544664,11.18073121640315
60,Fc1cc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4ccnc(F)c4)c3F)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.08039030989097494,0.04354850759115673,0.0020408850501775475,2.1116604815727112e-05,0.00048786862622301547,8.545192800132095e-05,3.6032333498811013
61,CC(C)(C)c1ccc2c(-c3cccc(-c4ccnc(F)c4)c3F)c3ccccc3c(-c3cccc(-c4ccnc(F)c4)c3F)c2c1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.5890138086086905,0.18287969432971915,0.6665022632053746,0.00012775610616015058,0.10176959474573077,0.0004059356730506512,8.211473839071374
62,Fc1cc(-c2cccc(-c3cc(F)c(-c4cccc(-c5ccnc(F)c5)c4F)cc3F)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.20551245932126805,0.5469002379913147,0.00041530010648472426,1.1320266324779699e-05,0.0003957633641131075,6.895882209287357e-05,3.837295211580929
63,Fc1cc(-c2cccc(-c3ccc4oc(-c5cccc(-c6ccnc(F)c6)c5F)cc4c3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.05705917959458721,0.2847044983720365,0.03163788541357667,3.767613706510731e-05,0.000656242785387535,0.00011932111045757981,2213.811365223221
64,Fc1cc(-c2cccc(-c3ccc(-c4cccc(-c5ccnc(F)c5)c4F)o3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,7,Brc1ccc(Br)o1,0.14647985924528417,0.3672386180707177,0.13057773944452428,5.9202241639437246e-05,0.0013345672354499116,0.0001888287640411007,3.651478232856058
65,Fc1cc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6ccnc(F)c6)c5F)ccc3-4)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.09196481024771809,0.2463738132682161,0.14475582144144084,5.926736216232121e-05,0.0011661773808543153,0.00017177407241596293,5.9323295861690335
66,Fc1cc(-c2cccc(-c3cc(-c4cccc(-c5ccnc(F)c5)c4F)c(Cl)cc3Cl)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.1406311531020248,0.08431811758170203,0.0002359095481918736,7.766034827682723e-06,0.00030421966948517357,4.755268944704869e-05,8.715557392255096
67,Fc1cc(-c2cccc(-c3cnc4nc(-c5cccc(-c6ccnc(F)c6)c5F)ccc4c3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.004911053723377737,0.02740259649836281,0.6509004796451033,0.0003162206445077723,0.0010741520834108278,0.00016425431051744302,4.860107973269835
68,Fc1cc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6ccnc(F)c6)c5F)c34)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.02509084200054657,0.0028192005272683635,0.013126404657961183,2.9061826443447614e-05,0.000627032087447003,0.00011142885447833717,3.7501177976316757
69,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccnc(F)c4)c3F)ccc2-c2ccc(-c3cccc(-c4ccnc(F)c4)c3F)cc21,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.21988322159591214,0.8449053731619881,0.03935840068027196,4.0450385316623694e-05,0.0010997903595323295,0.0001689749460020025,2.4165871993055665
70,Fc1cc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5ccnc(F)c5)c4F)c4nsnc34)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.06785937385511846,0.19203504061061133,0.728340853018539,0.0002626468010377321,0.05838586961171072,0.00036099930516860044,3.442791420132404
71,C[Si](C)(c1ccc(-c2cccc(-c3ccnc(F)c3)c2F)cc1)c1ccc(-c2cccc(-c3ccnc(F)c3)c2F)cc1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.3415395514611769,0.16189715166301535,0.0002473961302485883,8.391067767843417e-06,0.0003880329427044486,6.728809728778556e-05,54.45168558219109
72,Fc1cc(-c2cccc(-c3ccc4nc5ccc(-c6cccc(-c7ccnc(F)c7)c6F)cc5nc4c3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.0035704149740695443,0.0009804625242555306,0.007517050946765131,0.03769490106572968,0.020346175558342314,0.00032223333907555057,8.05314434918706
73,C[Si](C)(c1ccccc1-c1cccc(-c2ccnc(F)c2)c1F)c1ccccc1-c1cccc(-c2ccnc(F)c2)c1F,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.05770474649851332,0.019411917634493448,0.00025909410511190813,8.425264092033339e-06,0.0002792996702810647,4.02421574040469e-05,378.1169967997068
74,Fc1cc(-c2cccc(-c3ccc(-c4cccc(-c5ccnc(F)c5)c4F)nc3)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,17,Brc1ccc(Br)nc1,0.118539183924932,0.5729468646414798,0.0017860900865082875,1.7379085982507092e-05,0.0004625910720662249,8.148572214816838e-05,3.0813027837214646
75,Fc1cc(-c2cccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccc(-c5ccnc(F)c5)c4F)cc3-n3c4ccccc4c4ccccc43)c2F)ccn1,0,OB(O)c1ccnc(F)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.3943917469914623,0.025448961575658013,0.6573777473108265,0.00011287606039286253,0.03812178222156208,0.0003863841030607614,2200.605098485856
76,Fc1cc(-c2ccsc2-c2cc(-c3sccc3-c3ccnc(F)c3)c3ccccc3c2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.012570722295531165,0.07266994100085572,0.6396741157695719,0.00014038277073928756,0.0014162600219890414,0.00018785179925282793,4.314814723858656
77,Fc1cc(-c2ccsc2-c2cc(Cl)c(-c3sccc3-c3ccnc(F)c3)s2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.0391167983729268,0.3054358514643116,0.6503606875586652,0.00036791108349118354,0.0497883316240531,0.00033326437139521916,4.553421507610961
78,Cc1nc2c(-c3sccc3-c3ccnc(F)c3)c3nsnc3c(-c3sccc3-c3ccnc(F)c3)c2nc1C,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.1978669255379921,0.09471611776896996,0.0018103936565644111,0.23615506637319794,0.029131149039317086,0.0033413139259304047,9.72790096326511
79,Fc1cc(-c2ccsc2-c2ccccc2Oc2ccccc2-c2sccc2-c2ccnc(F)c2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.007532098726271062,0.04106726998848608,0.5950145243941458,0.00016052924724957213,0.000909963821213923,0.00013880375177616363,3.108216298174886
80,CC(C)(C)c1ccc2c(-c3sccc3-c3ccnc(F)c3)c3ccccc3c(-c3sccc3-c3ccnc(F)c3)c2c1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.260343172539586,0.13558750752221055,0.5368722436911256,0.00037975064693678625,0.6401470103201365,0.0005595132644629072,6.875269253199004
81,Fc1cc(-c2ccsc2-c2cc(F)c(-c3sccc3-c3ccnc(F)c3)cc2F)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.016502225920583282,0.3153723052185166,0.6991540475700884,0.00024256531167009092,0.0025277857326663185,0.00023371732909455782,3.0202416361913786
82,Fc1cc(-c2ccsc2-c2ccc3oc(-c4sccc4-c4ccnc(F)c4)cc3c2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.07203300482606097,0.2696588116117303,0.614965835718181,0.000131770876892477,0.0035047040849508658,0.0002625975111320332,2366.6425567786705
83,Fc1cc(-c2ccsc2-c2ccc(-c3sccc3-c3ccnc(F)c3)o2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.13239223852083917,0.18690541235697525,0.37646387952756727,0.0008781175023691556,0.5327010586970037,0.0005101660453334281,3.252089240258048
84,Fc1cc(-c2ccsc2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4sccc4-c4ccnc(F)c4)ccc2-3)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.10392735940954272,0.49493076029481,0.7827389815678447,0.0002030260699274395,0.05172376061455621,0.0003580367322110814,5.009776421727645
85,Fc1cc(-c2ccsc2-c2cc(-c3sccc3-c3ccnc(F)c3)c(Cl)cc2Cl)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.0055068233650939465,0.01853514518137676,0.2329493457441719,7.066580746564551e-05,0.0005886518980951997,0.00010432451424772462,7.5748736485286745
86,Fc1cc(-c2ccsc2-c2cnc3nc(-c4sccc4-c4ccnc(F)c4)ccc3c2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.11150412200882542,0.4516379325510368,0.7934478235860783,0.00015330919573145087,0.026158810904483777,0.00034431222592596077,4.711006066043579
87,Fc1cc(-c2ccsc2-c2cccc3cccc(-c4sccc4-c4ccnc(F)c4)c23)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.014197641261638796,0.016897571958842922,0.3415724919278983,8.627806384279123e-05,0.0010210784437490637,0.0001594575783304682,3.2156530710215403
88,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccnc(F)c3)ccc2-c2ccc(-c3sccc3-c3ccnc(F)c3)cc21,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.03396650652920076,0.5583111402938592,0.7325503147691385,0.000245146602523024,0.010429654471565086,0.000304753763300965,2.5560230193719784
89,Fc1cc(-c2ccsc2-c2c(F)c(F)c(-c3sccc3-c3ccnc(F)c3)c3nsnc23)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.06396022958974266,0.13831013364824854,0.021249187690550817,0.0031690277528326864,0.7223235300289902,0.0006680742817251401,3.268934723640463
90,C[Si](C)(c1ccc(-c2sccc2-c2ccnc(F)c2)cc1)c1ccc(-c2sccc2-c2ccnc(F)c2)cc1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.0033531905987824644,0.020740871449280038,0.5922795972148793,0.0006894543155635685,0.0006948045652974115,0.00011975445215537414,50.467754652926594
91,Fc1cc(-c2ccsc2-c2ccc3nc4ccc(-c5sccc5-c5ccnc(F)c5)cc4nc3c2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.15475763096293513,0.10267463239300398,0.37119204043632936,0.0005020630413538077,0.7059502374028641,0.0005922847008070115,6.390431828058791
92,C[Si](C)(c1ccccc1-c1sccc1-c1ccnc(F)c1)c1ccccc1-c1sccc1-c1ccnc(F)c1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.010311872062746768,0.08951724304688187,0.04038474940197074,3.7450894545108054e-05,0.00044749706240799185,7.609364097708118e-05,378.9075725161364
93,Fc1cc(-c2ccsc2-c2ccc(-c3sccc3-c3ccnc(F)c3)nc2)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.023685512463532576,0.4266596507700637,0.709978963604797,0.00020730196429957494,0.0033763350946121136,0.00026358025603627635,2.8147702874706213
94,Fc1cc(-c2ccsc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3sccc3-c3ccnc(F)c3)cc2-n2c3ccccc3c3ccccc32)ccn1,0,OB(O)c1ccnc(F)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.05864918271092529,0.01079404112256467,0.04394770723330751,0.0017087311682540175,0.4066966269940956,0.0005155121853088086,1642.4451946628276
95,Fc1cc(-c2cccc(-c3cc(-c4cccc(-c5ccnc(F)c5)c4)c4ccccc4c3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.018891809153149308,0.008521170722470084,0.06645613493019376,4.421295955355422e-05,0.000668567472476779,0.00011685044354363005,5.588656612763857
96,Fc1cc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5ccnc(F)c5)c4)s3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.10694919872352819,0.8152722045414527,0.09770335694891412,5.1727299065176637e-05,0.001179842451743146,0.00017802055722239968,4.761123562546981
97,Cc1nc2c(-c3cccc(-c4ccnc(F)c4)c3)c3nsnc3c(-c3cccc(-c4ccnc(F)c4)c3)c2nc1C,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.14949493436936237,0.11085882457933698,0.0024339024471866683,0.06236364040237829,0.09966330966543525,0.0016597534263174186,11.60460125212978
98,Fc1cc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4ccnc(F)c4)c3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.014231247030963748,0.0088187717785464,0.017050888631183318,3.044604273382255e-05,0.0004052555163107939,6.785511347764993e-05,4.043609006677503
99,CC(C)(C)c1ccc2c(-c3cccc(-c4ccnc(F)c4)c3)c3ccccc3c(-c3cccc(-c4ccnc(F)c4)c3)c2c1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.39200499136284217,0.17411752235083175,0.8329786569110577,0.00018288047460954864,0.3434173047419421,0.00044727668379521265,9.533064219186182
100,Fc1cc(-c2cccc(-c3cc(F)c(-c4cccc(-c5ccnc(F)c5)c4)cc3F)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.045644983558207654,0.6548911810074441,0.002529035230810361,1.929455393204973e-05,0.0004661813149040569,8.105573231041709e-05,4.236425325534661
101,Fc1cc(-c2cccc(-c3ccc4oc(-c5cccc(-c6ccnc(F)c6)c5)cc4c3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.050715343413978486,0.20252741649052114,0.030660305014625314,3.7122845078553727e-05,0.0006709025461492334,0.0001217596056534372,2411.842639422635
102,Fc1cc(-c2cccc(-c3ccc(-c4cccc(-c5ccnc(F)c5)c4)o3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,7,Brc1ccc(Br)o1,0.1012024906774944,0.2396132380141625,0.06053431909724915,4.814060344414981e-05,0.0011864492202091632,0.00018426202358486814,4.265939669096021
103,Fc1cc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6ccnc(F)c6)c5)ccc3-4)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.09050777246426225,0.4015990692991556,0.11326840386519572,5.442010616183962e-05,0.00112944494227556,0.00016899444641349173,6.8969343163413015
104,Fc1cc(-c2cccc(-c3cc(-c4cccc(-c5ccnc(F)c5)c4)c(Cl)cc3Cl)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.015614032132629484,0.015371718514475734,0.00032179752434046685,1.0000037968322709e-05,0.0002719356128715482,3.865293128243993e-05,8.62310942803123
105,Fc1cc(-c2cccc(-c3cnc4nc(-c5cccc(-c6ccnc(F)c6)c5)ccc4c3)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.00610372339438967,0.03182444408403825,0.660836883082188,0.0002957292429085589,0.001347027588655403,0.00018806023165289303,4.940584140275251
106,Fc1cc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6ccnc(F)c6)c5)c34)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.009333474369660527,0.007134441495695853,0.010754483310600997,2.8131600152377172e-05,0.0004390688819927227,7.656106953366631e-05,4.412271695467396
107,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccnc(F)c4)c3)ccc2-c2ccc(-c3cccc(-c4ccnc(F)c4)c3)cc21,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.11976403710239415,0.8394685180432324,0.052449834610284914,4.319336768046008e-05,0.0010903810305572508,0.00016884846665510107,2.591626383013871
108,Fc1cc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5ccnc(F)c5)c4)c4nsnc34)c2)ccn1,0,OB(O)c1ccnc(F)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.06337706561333477,0.1771828095485104,0.353110863721979,0.0007808522948543795,0.420836157177665,0.00047778327813680863,3.8657881948745665
